observation_id|report_type|date_time|date_time_meaning|latitude|longitude|observation_height_above_station_surface|observed_variable|units|observation_value|value_significance|observation_duration|platform_type|station_type|primary_station_id|station_name|quality_flag|data_policy_licence|source_id 
AG000060590-6-2004-12-85-0|2|2004-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|291.02|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2004-12-44-13|2|2004-12-01 00:00:00+00|1|30.5667|2.8667|1|44|710|2.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2005-01-85-0|2|2005-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|288.59|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2005-01-85-1|2|2005-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|273.47|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2005-01-85-2|2|2005-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|281.03|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2005-01-44-13|2|2005-01-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2005-02-85-0|2|2005-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|289.85|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2005-02-85-1|2|2005-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|274.85|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2005-02-85-2|2|2005-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|282.35|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2005-02-44-13|2|2005-02-01 00:00:00+00|1|30.5667|2.8667|1|44|710|3.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2005-03-44-13|2|2005-03-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2005-05-85-1|2|2005-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|293.33|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2005-05-44-13|2|2005-05-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2005-06-85-0|2|2005-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|312.72|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2005-06-85-1|2|2005-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|296.10|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2005-06-85-2|2|2005-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|304.41|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2005-06-44-13|2|2005-06-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2005-07-85-0|2|2005-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|318.21|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2005-07-85-1|2|2005-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|300.31|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2005-07-85-2|2|2005-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|309.26|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2005-07-44-13|2|2005-07-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.5|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2005-08-85-1|2|2005-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|298.03|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2005-08-44-13|2|2005-08-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2005-09-85-0|2|2005-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|309.42|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2005-09-85-1|2|2005-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|294.96|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2005-09-85-2|2|2005-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|302.19|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2005-09-44-13|2|2005-09-01 00:00:00+00|1|30.5667|2.8667|1|44|710|11.9|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2005-10-85-0|2|2005-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|306.74|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2005-10-85-1|2|2005-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|290.57|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2005-10-85-2|2|2005-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|298.65|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2005-10-44-13|2|2005-10-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2005-11-44-13|2|2005-11-01 00:00:00+00|1|30.5667|2.8667|1|44|710|6.1|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2005-12-85-0|2|2005-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|290.91|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2005-12-44-13|2|2005-12-01 00:00:00+00|1|30.5667|2.8667|1|44|710|1.5|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-01-85-0|2|2006-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|288.16|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-01-44-13|2|2006-01-01 00:00:00+00|1|30.5667|2.8667|1|44|710|5.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-02-85-0|2|2006-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|293.00|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-02-85-1|2|2006-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|277.54|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-02-85-2|2|2006-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|285.27|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2006-02-44-13|2|2006-02-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-03-85-0|2|2006-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|301.11|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-03-85-1|2|2006-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|280.18|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-03-85-2|2|2006-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|290.65|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2006-03-44-13|2|2006-03-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-04-85-0|2|2006-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|306.92|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-04-85-1|2|2006-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|288.06|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-04-85-2|2|2006-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|297.49|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2006-04-44-13|2|2006-04-01 00:00:00+00|1|30.5667|2.8667|1|44|710|1.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-05-85-0|2|2006-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|309.08|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-05-85-1|2|2006-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|292.00|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-05-85-2|2|2006-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|300.54|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2006-05-44-13|2|2006-05-01 00:00:00+00|1|30.5667|2.8667|1|44|710|15.3|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-06-85-0|2|2006-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|313.89|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-06-85-1|2|2006-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|295.02|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-06-85-2|2|2006-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|304.45|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2006-06-44-13|2|2006-06-01 00:00:00+00|1|30.5667|2.8667|1|44|710|2.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-07-85-0|2|2006-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|315.95|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-07-85-1|2|2006-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|298.56|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-07-85-2|2|2006-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|307.25|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2006-07-44-13|2|2006-07-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-08-85-0|2|2006-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|316.62|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-08-85-1|2|2006-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|298.32|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-08-85-2|2|2006-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|307.47|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2006-08-44-13|2|2006-08-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-09-85-0|2|2006-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|309.03|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-09-85-1|2|2006-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|292.58|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-09-85-2|2|2006-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|300.80|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2006-09-44-13|2|2006-09-01 00:00:00+00|1|30.5667|2.8667|1|44|710|6.6|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-10-85-0|2|2006-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|306.19|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-10-85-1|2|2006-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|287.98|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-10-85-2|2|2006-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|297.09|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2006-10-44-13|2|2006-10-01 00:00:00+00|1|30.5667|2.8667|1|44|710|8.1|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-11-85-0|2|2006-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|297.66|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-11-85-1|2|2006-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|281.73|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-11-85-2|2|2006-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|289.70|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2006-11-44-13|2|2006-11-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-12-85-0|2|2006-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|291.14|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-12-85-1|2|2006-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|278.06|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2006-12-85-2|2|2006-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|284.60|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2006-12-44-13|2|2006-12-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2007-01-85-0|2|2007-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|292.44|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2007-01-44-13|2|2007-01-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2007-02-85-0|2|2007-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|296.67|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2007-02-85-1|2|2007-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|278.96|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2007-02-85-2|2|2007-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|287.81|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2007-02-44-13|2|2007-02-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2007-03-85-0|2|2007-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|296.78|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2007-03-85-1|2|2007-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|280.19|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2007-03-85-2|2|2007-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|288.49|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2007-03-44-13|2|2007-03-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2007-04-85-0|2|2007-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|301.96|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2007-04-85-1|2|2007-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|286.64|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2007-04-85-2|2|2007-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|294.30|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2007-04-44-13|2|2007-04-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2007-05-85-0|2|2007-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|307.89|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2007-05-85-1|2|2007-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|290.04|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2007-05-85-2|2|2007-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|298.96|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2007-05-44-13|2|2007-05-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2007-06-85-0|2|2007-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|315.40|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2007-06-85-1|2|2007-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|295.56|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2007-06-85-2|2|2007-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|305.48|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2007-06-44-13|2|2007-06-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2007-07-85-0|2|2007-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|315.05|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2007-07-85-1|2|2007-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|297.55|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2007-07-85-2|2|2007-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|306.30|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2007-07-44-13|2|2007-07-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2007-08-85-0|2|2007-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|315.43|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2007-08-85-1|2|2007-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|298.39|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2007-08-85-2|2|2007-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|306.91|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2007-08-44-13|2|2007-08-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2007-09-85-0|2|2007-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|312.78|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2007-09-85-1|2|2007-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|296.81|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2007-09-85-2|2|2007-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|304.79|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2007-09-44-13|2|2007-09-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2007-10-85-1|2|2007-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|289.61|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2007-10-44-13|2|2007-10-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2007-11-85-0|2|2007-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|297.03|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2007-11-85-1|2|2007-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|278.28|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2007-11-85-2|2|2007-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|287.65|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2007-11-44-13|2|2007-11-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2007-12-85-0|2|2007-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|290.92|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2007-12-85-1|2|2007-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|274.39|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2007-12-85-2|2|2007-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|282.66|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2007-12-44-13|2|2007-12-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2008-01-85-0|2|2008-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|290.75|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2008-01-85-1|2|2008-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|275.00|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2008-01-85-2|2|2008-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|282.88|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2008-01-44-13|2|2008-01-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2008-02-85-0|2|2008-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|293.90|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2008-02-85-1|2|2008-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|279.45|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2008-02-85-2|2|2008-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|286.68|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2008-02-44-13|2|2008-02-01 00:00:00+00|1|30.5667|2.8667|1|44|710|4.1|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2008-03-85-0|2|2008-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|298.91|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2008-03-85-1|2|2008-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|281.47|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2008-03-85-2|2|2008-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|290.19|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2008-03-44-13|2|2008-03-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.5|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2008-04-85-0|2|2008-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|303.55|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2008-04-85-1|2|2008-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|287.12|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2008-04-85-2|2|2008-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|295.33|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2008-04-44-13|2|2008-04-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2008-05-85-0|2|2008-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|308.33|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2008-05-85-1|2|2008-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|292.16|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2008-05-85-2|2|2008-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|300.25|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2008-05-44-13|2|2008-05-01 00:00:00+00|1|30.5667|2.8667|1|44|710|4.1|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2008-06-85-0|2|2008-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|312.53|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2008-06-85-1|2|2008-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|296.90|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2008-06-85-2|2|2008-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|304.71|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2008-06-44-13|2|2008-06-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2008-07-85-0|2|2008-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|317.25|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2008-07-85-1|2|2008-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|298.37|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2008-07-85-2|2|2008-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|307.81|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2008-07-44-13|2|2008-07-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2008-08-85-0|2|2008-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|315.89|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2008-08-85-1|2|2008-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|298.41|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2008-08-85-2|2|2008-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|307.15|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2008-08-44-13|2|2008-08-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2008-09-85-0|2|2008-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|312.31|0|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2008-09-85-1|2|2008-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|296.26|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2008-09-85-2|2|2008-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|304.28|2|14||1|AG000060590|EL-GOLEA GSN|3|1|166
AG000060590-6-2008-09-44-13|2|2008-09-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|166
AG000060590-6-2008-10-85-1|2|2008-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|289.28|1|14||1|AG000060590|EL-GOLEA GSN|0|1|166
